Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,Mesh_Terms,Article Citation Count,Patent Citation Count,Reference Count,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
Policy-Based Access Control System for Delta Lake,Z. Chen; H. Shao; Y. Li; H. Lu; J. Jin,"School of Software Engineering, Southeast University, Nanjing, Jiangsu, China; School of Computer Science and Engineering, Southeast University, Suzhou, Jiangsu, China; China Information Consulting & Designing Institute CO, LTD, Nanjing, Jiangsu, China; School of Information Engineering, Nanjing Audit University, Nanjing, Jiangsu, China; School of Computer Science and Engineering, Southeast University, Nanjing, Jiangsu, China",2022 Tenth International Conference on Advanced Cloud and Big Data (CBD),25 Jan 2023,2022,,,60.0,65.0,"Delta lake is a new generation of data storage solutions. It stores both transaction log and data files in one directory, and provides ACID transactions, scalable metadata handling, and unifies streaming and batch data processing on top of existing data lakes, such as S3, ADLS, GCS, and HDFS. Different from data warehouses, delta lakes allow data to be stored in the original format, retain complete data information, and provide efficient and low-cost storage solutions for data computing and analysis businesses. However, Since Delta Lake metadata is scattered in different resource files, the lack of a unified metadata view increases the difficulty of data governance. Also, Delta Lake adopts an open source storage system as the underlying storage, and its basic access control does not isolate different users, which may lead the risk of data leakage. At present, most common storage systems use data tables’ row and column fields for access control, while delta lake treats the file group as an object. In this paper, aiming at the difficulty of data governance, we design a data lake metadata management method to achieve unified and efficient management of metadata information in heterogeneous data. Then, we design a policy-based data lake access control mechanism, combined with the open source permission framework, and complete the access request for different users and roles in Delta Lake.",,979-8-3503-0971-3,10.1109/CBD58033.2022.00020,National Natural Science Foundation of China; Key Laboratory of Computer Network and Information Integration; Fundamental Research Funds for the Central Universities; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10024547,Data Lake;Delta Lake;Metadata;Access Control,Access control;Memory;Lakes;Metadata;Lead;Data warehouses;Big Data applications,,3.0,,16.0,IEEE,25 Jan 2023,4-5 Nov. 2022,4-5 Nov. 2022,IEEE,IEEE Conferences
Connection of Dynamic and Static Data: A Data Lake for Building Digitalisation,J. L. Hernández; D. Arévalo; S. Martín; K. Katsigarakis; G. N. Lilis; D. Rovas; I. De Miguel,"Energy Division, CARTIF technology centre, Boecillo, Spain; Energy Division, CARTIF technology centre, Boecillo, Spain; Energy Division, CARTIF technology centre, Boecillo, Spain; IEDE University College London, London, UK; IEDE University College London, London, UK; IEDE University College London, London, UK; Universidad de Valladolid, Valladolid, Spain",2024 IEEE International Workshop on Metrology for Living Environment (MetroLivEnv),6 Aug 2024,2024,,,262.0,267.0,"The landscape of building data is expanding, with heterogeneous sources that are often treated as isolated silos across different building domains such as energy, architecture elements, or automation networks. This siloed approach creates a lock-in scenario, limiting the potential for effective data exploitation, including the provision of added-value services, artificial intelligence, or machine-learning activities. To overcome this challenge, ensuring data integration through interoperability mechanisms becomes crucial within building data management frameworks. In line with this perspective, this work introduces a data lake that harmonizes heterogeneous data sources from various building domains. The primary goal is to standardize datasets, ensuring the delivery of high-quality services to facilitate better decision-making. These datasets are enriched by interactions between static and dynamic datasets. This holistic approach aims to break down silos and unlock the full potential of building data for informed decision-making processes.",,979-8-3503-8501-4,10.1109/MetroLivEnv60384.2024.10615827,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10615827,,Soft sensors;Buildings;Semantics;Decision making;Sociology;Data collection;Big Data applications,,,,13.0,IEEE,6 Aug 2024,12-14 June 2024,12-14 June 2024,IEEE,IEEE Conferences
Challenges and Opportunities in Big Data Analytics for Industry 4.0: A Systematic Evaluation of Current Architectures,A. R. Kretzer; F. Barreto Vavassori Benitti; F. Siqueira,"Department of Informatics and Statistics (INE), Federal University of Santa Catarina (UFSC), Florianópolis, Santa Catarina, Brazil; Department of Informatics and Statistics (INE), Federal University of Santa Catarina (UFSC), Florianópolis, Santa Catarina, Brazil; Department of Informatics and Statistics (INE), Federal University of Santa Catarina (UFSC), Florianópolis, Santa Catarina, Brazil",IEEE Access,30 Oct 2025,2025,13.0,,183419.0,183447.0,"The current efforts to integrate Big Data Analytics (BDA) into Industry 4.0 manufacturing systems, despite their usefulness for enhancing data-driven decision-making, are constrained by the lack of architectural standards for data management. This systematic mapping study analyzes many BDA architectures proposed in the literature, revealing a fragmented landscape in which the proposed architectures are largely conceptual with limited industrial validation. Our analysis identifies dominant technological patterns, such as Apache Kafka for ingestion, Spark for processing, and Hadoop and Hive for storage, with the majority of implementations favoring open-source solutions. Despite their theoretical importance, real-time analytics capabilities remain underutilized in practice. This study synthesizes a unified conceptual reference architecture with eight fundamental layers to provide a framework for comparative analysis. We document an imbalance in layer development: storage and processing receive comprehensive attention while querying, infrastructure management, and monitoring layers remain underdeveloped. Implementation approaches show distinct patterns in deployment strategies and data handling, with structured and semi-structured data well supported, whereas unstructured data integration presents ongoing challenges. Future research should focus on developing standardized modular frameworks, benchmarking methodologies, and integrating modern data lakehouse architectures to bridge the gap between theoretical proposals and production-ready systems.",2169-3536,,10.1109/ACCESS.2025.3624558,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES) (Research Organization Registry (ROR) identifier: 00x0ma614) for the Article Processing Charge; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11214321,Big data analytics (BDA);Industry 4.0;Industrial Internet of Things (IIoT);smart manufacturing;cyber-physical systems (CPS);data lake,Fourth Industrial Revolution;Manufacturing;Systematics;Computer architecture;Artificial intelligence;Pipelines;Industrial Internet of Things;Big Data applications;Computer science;Focusing,,,,86.0,CCBY,22 Oct 2025,2025,,IEEE,IEEE Journals
"Serverless Analytics with Amazon Athena: Query structured, unstructured, or semi-structured data in seconds without setting up any infrastructure",A. Virtuoso; M. T. Hocanin; A. Wishnick; R. Pathak,NA; NA; NA; NA,"Serverless Analytics with Amazon Athena: Query structured, unstructured, or semi-structured data in seconds without setting up any infrastructure",,2021,,,,,"Get more from your data with Amazon Athena’s ease-of-use, interactive performance, and pay-per-query pricingKey FeaturesExplore the promising capabilities of Amazon Athena and Athena’s Query Federation SDKUse Athena to prepare data for common machine learning activitiesCover best practices for setting up connectivity between your application and Athena and security considerationsBook DescriptionAmazon Athena is an interactive query service that makes it easy to analyze data in Amazon S3 using SQL, without needing to manage any infrastructure. This book begins with an overview of the serverless analytics experience offered by Athena and teaches you how to build and tune an S3 Data Lake using Athena, including how to structure your tables using open-source file formats like Parquet. You’ll learn how to build, secure, and connect to a data lake with Athena and Lake Formation. Next, you’ll cover key tasks such as ad hoc data analysis, working with ETL pipelines, monitoring and alerting KPI breaches using CloudWatch Metrics, running customizable connectors with AWS Lambda, and more. Moving on, you’ll work through easy integrations, troubleshooting and tuning common Athena issues, and the most common reasons for query failure. You will also review tips to help diagnose and correct failing queries in your pursuit of operational excellence. Finally, you’ll explore advanced concepts such as Athena Query Federation and Athena ML to generate powerful insights without needing to touch a single server. By the end of this book, you’ll be able to build and use a data lake with Amazon Athena to add data-driven features to your app and perform the kind of ad hoc data analysis that often precedes many of today’s ML modeling exercises.What you will learnSecure and manage the cost of querying your dataUse Athena ML and User Defined Functions (UDFs) to add advanced features to your reportsWrite your own Athena Connector to integrate with a custom data sourceDiscover your datasets on S3 using AWS Glue CrawlersIntegrate Amazon Athena into your applicationsSetup Identity and Access Management (IAM) policies to limit access to tables and databases in Glue Data CatalogAdd an Amazon SageMaker Notebook to your Athena queriesGet to grips with using Athena for ETL pipelinesWho this book is forBusiness intelligence (BI) analysts, application developers, and system administrators who are looking to generate insights from an ever-growing sea of data while controlling costs and limiting operational burden, will find this book helpful. Basic SQL knowledge is expected to make the most out of this book.",,9781800567863,,,https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10163042.pdf&bkn=10163042&pdfType=book,,,,,,,,27 Jun 2023,,,Packt Publishing,Packt Publishing eBooks
Applying the Big Data Technologies for Enhancing Maritime Interoperability Framework,Z. Paladin; N. Kapidani; E. Kočan; T. Nicoletti; G. Vosinakis; A. Astyakopoulos; C. Bolakis; M. Moutzouris,"Administration for Maritime Safety and Port Management of Montenegro (AMSPM), Bar, Montenegro; Administration for Maritime Safety and Port Management of Montenegro (AMSPM), Bar, Montenegro; Faculty of Electrical Engineering, University of Montenegro (UoM), Podgorica, Montenegro; Engineering I.I., S.p.A., (ENG), Milano, Italy; Institute of Communication and Computer Systems (ICCS), Athens, Greece; The Center of Security Studies (KEMEA), Ministry of Citizen Protection, Athens, Greece; The Center of Security Studies (KEMEA), Ministry of Citizen Protection, Athens, Greece; SATWAYS LTD, Athens, Greece",2022 30th Telecommunications Forum (TELFOR),22 Dec 2022,2022,,,1,4,"In this paper, we present the core applications of data lakes and other big data infrastructure technologies for the purpose of enhancing the maritime interoperability framework and ensuring resilient collaboration among agencies. The approach is based on the deployment of multi-layered & semantically enabled Data Lakes for storing various maritime data collected from heterogeneous sensors, and on the information exchange process through the Common Information Sharing Environment (CISE) network using advanced Command and Control (C2) platforms. The results of this paper are derived from the EU-funded project EFFECTOR, highlighting the significant contribution of advanced solutions using Artificial Intelligence algorithms and supporting UAV and C2 technologies to various operations at sea. The validation survey results collected from end-users after the execution of the maritime trials are presented as well.",,978-1-6654-7273-9,10.1109/TELFOR56187.2022.9983697,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9983697,Big Data;Data Lake;CISE;UAV;Maritime C2,Command and control systems;Surveillance;Process control;Big Data applications;Market research;Safety;Telecommunications,,3.0,,22.0,IEEE,22 Dec 2022,15-16 Nov. 2022,15-16 Nov. 2022,IEEE,IEEE Conferences
27 First Line of Defense for Cybersecurity: AI,A. Banafa,,Quantum Computing and Other Transformative Technologies,,2022,,,135,142,"This book explores quantum computing as a transformative technology and its applications in communications, cryptography, teleportation, IoT, AI, and blockchain, in addition to the revolutionary concept of quantum internet. It also explains the concept of dark, small, thick data, and clarifies what the concept of a data lake. Other exciting technologies like edge/fog computing, CDN, SDN, wearable technology and IoE topics are discussed in details in the book. Information security applications like zero trust model, zero-day vulnerability and heuristic analysis, and use of AI in cybersecurity are explored. Two of the most intriguing concepts in computing “affective computing” and “autonomic computing” are explained and simplified. The blockchain applications presented include blockchain and supply chain, crowdsourcing, cryptocurrency, and IoT. The book ends with a look at using technology to fight COVID-19 and future pandemics.",,9788770226837,,,https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9933598.pdf&bkn=9933493&pdfType=chapter,,,,,,,,31 Oct 2022,,,River Publishers,River eBook Chapters
Battlefield Perception Data Fusion Based on Knowledge Graphs,Z. Yongchao; L. Suike; W. Haijun,"University of National Defense, Beijing, China; University of National Defense, Beijing, China; University of National Defense, Beijing, China",2020 International Conference on Big Data & Artificial Intelligence & Software Engineering (ICBASE),23 Apr 2021,2020,,,9,14,"The modern information wars demand higher efficiency in decision-making and response, and the efficiency in understanding the battlefield perception data becomes the key to the success and failure of combat squads. Based on the knowledge graph technology, to meet the needs for battlefield perception data fusion, this paper designs a battlefield perception data fusion system based on knowledge graphs and designs the functional modules of the system to provide a technical basis for combat squads to respond quickly to the battlefield.",,978-1-7281-9619-0,10.1109/ICBASE51474.2020.00009,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9403817,knowledge graph;battlefield perception;data fusion,Knowledge engineering;Decision making;Data integration;Collaboration;Software engineering,,,,9.0,IEEE,23 Apr 2021,30 Oct.-1 Nov. 2020,30 Oct.-1 Nov. 2020,IEEE,IEEE Conferences
Research on Heterogeneous Coordination Technology in U.S. Military Drone Swarm Operations,C. Xie; W. Yi; B. Ye,"National University of Defense Technology, Changsha, China; National University of Defense Technology, Changsha, China; National University of Defense Technology, Changsha, China",2025 IEEE International Conference on Unmanned Systems (ICUS),23 Dec 2025,2025,,,1701,1706,"In modern military fields, drone swarm operations are gradually becoming a transformative mode of warfare, with the U.S. military maintaining a leading position in this domain. This study focuses on heterogeneous coordination technology within U.S. military drone swarm operations, aiming to thoroughly analyze its application mechanisms, effectiveness, and future development prospects in the military operational field. The scope of the research encompasses fundamental concepts of drone swarm operations, theoretical foundations of heterogeneous coordination technology, current status of U.S. military drone swarm operations, and specific applications of heterogeneous coordination technology within these operations. This research aims to provide references for the advancement of swarm technology in China's unmanned systems, thereby enhancing China's competitiveness in the military technology sector.",2771-7372,979-8-3315-2672-6,10.1109/ICUS66297.2025.11294621,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11294621,Unmanned Systems;Swarm Operations;Heterogeneous Coordination;Drones;U.S. Military,Adaptive learning;Autonomous systems;Decision making;Data integration;Collaboration;Dynamic scheduling;Real-time systems;Resource management;Optimization;Drones,,,,15.0,IEEE,23 Dec 2025,18-19 Sept. 2025,18-19 Sept. 2025,IEEE,IEEE Conferences
Cross-Attention Based Multimodal Data Fusion for IoMT using Reinforcement Learning,A. Prabagaran; J. Rani; Neelam; V. Dwivedi; J. Ayeelyan; P. P,"Gupshup Technology India Pvt Ltd, Bengaluru, India; Department of Computer Science and Engineering, Noida Institute of Engineering & Technology, Greater Noida, Uttar Pradesh, India; Department of Computer Science and Engineering, Noida Institute of Engineering & Technology, Greater Noida, Uttar Pradesh, India; School of Computer Science and Engineering, Galgotias University, Greater Noida, Uttar Pradesh, India; Dept of Infromatics, Faculty of Communication Engineering, Military College of Telecommunication and Engineering, Indore, Madhya Pradesh, India; Department of Computer Science and Engineering, Greater Noida Institute of Technology, Greater Noida, Uttar Pradesh, India",2025 5th International Conference on Soft Computing for Security Applications (ICSCSA),25 Sep 2025,2025,,,1450,1455,"Internet of Military Things is a domain based on IoT, which requires real-time basis data processing technique for efficient decision-making process. As military applications need to be more secure and the reliable actions need to be taken. For accurate decision making, a huge amount of information from the sensor network is required. Data processing and communication to the user end of the vast amount of data degrades the system performance. Data fusion is a technique that produces the output that represents the information from the multiple sources. This output helps in the decision-making process more efficiently. Therefore, this paper proposes the cross attention model for data fusion of multi-modal data using the Reinforcement learning algorithm in IoMT. The feature level data fusion takes place using CNN as the feature extractor. The proposed framework is simulated and obtains better AUROC and AUPRC. The proposed work also estimated the throughput which showed good performance for multimodal sensor data fusion.",,979-8-3315-9491-6,10.1109/ICSCSA66339.2025.11170779,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11170779,IoMT;data fusion;Reinforcement learning;cross attention;CNN,Accuracy;System performance;Soft sensors;Decision making;Data integration;Reinforcement learning;Feature extraction;Throughput;Data models;Security,,,,18.0,IEEE,25 Sep 2025,4-6 Aug. 2025,4-6 Aug. 2025,IEEE,IEEE Conferences
A method of threat assessment using multiple attribute decision making,Qu Changwen; He You,"Naval Aeronautical Engineering Institute, Yantai, China; Naval Aeronautical Engineering Institute, Yantai, China","6th International Conference on Signal Processing, 2002.",28 Feb 2003,2002,2.0,,1091,1095 vol.2,"Threat assessment as high level data fusion has received significant attention for military application. The expert systems technique is often applied to threat assessment. Decision making is a reasoning procedure and suitable for threat assessment. According to the characteristics of the threat assessment and multiple attribute decision making, a method for threat assessment based on multiple attribute decision making is presented in this paper. Fuzzy membership functions and the Technique for Order Preference by Similarity to Ideal Solution (TOPSIS) are used in this method. This method is easy to implement in practice and good at real-time processing.",,0-7803-7488-6,10.1109/ICOSP.2002.1179979,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1179979,,Decision making;Expert systems;Intelligent sensors;Command and control systems;Fuzzy set theory;Helium;Aerospace engineering;Real time systems;Military communication;Communication system control,,27.0,,11.0,IEEE,28 Feb 2003,26-30 Aug. 2002,26-30 Aug. 2002,IEEE,IEEE Conferences
"Multi-Agent Data Fusion: Methods, Challenges, and Trends",L. Gotsev; G. Gospodinov; G. Dimitrov; E. Kovatcheva; T. Ristovska; M. Familiyanov,"Faculty of Information Sciences, University of Library Studies and Information Technologies (ULSIT), 119, Tsarigradsko Shose, Sofia, Bulgaria; Faculty of Information Sciences, University of Library Studies and Information Technologies (ULSIT), 119, Tsarigradsko Shose, Sofia, Bulgaria; Faculty of Information Sciences, University of Library Studies and Information Technologies (ULSIT), 119, Tsarigradsko Shose, Sofia, Bulgaria; Faculty of Information Sciences, University of Library Studies and Information Technologies (ULSIT), 119, Tsarigradsko Shose, Sofia, Bulgaria; Faculty of Information Sciences, University of Library Studies and Information Technologies (ULSIT), 119, Tsarigradsko Shose, Sofia, Bulgaria; Faculty of Information Sciences, University of Library Studies and Information Technologies (ULSIT), 119, Tsarigradsko Shose, Sofia, Bulgaria","2025 17th International Conference on Advanced Technologies, Systems and Services in Telecommunications (TELSIKS)",19 Nov 2025,2025,,,1,9,"This study reviews data fusion methods in multiagent systems (MAS), categorised into low-, mid, and high-level fusion. Using the PRISMA methodology, we analyse recent literature, highlighting trends such as probabilistic filters, deep learning, and federated decision-making. Challenges remain in scalability, interoperability, and privacy, warranting future research into adaptive, secure fusion models.",2995-0651,979-8-3315-4416-4,10.1109/TELSIKS65061.2025.11240785,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11240785,Data fusion;multi-agent systems;decision-making;artificial intelligence,Military computing;Computational modeling;Scalability;Decision making;Data integration;Robot sensing systems;Market research;Real-time systems;Artificial intelligence;Computer security,,,,60.0,IEEE,19 Nov 2025,22-24 Oct. 2025,22-24 Oct. 2025,IEEE,IEEE Conferences
Situation/Threat Assessment Fusion System (STAFS),Jeung Won Choi; Jae Woo Joo; Dong Lae Cho,"Agency for Defense Development, Data Fusion Laboratory, Daejeon, South Korea; Agency for Defense Development, Data Fusion Laboratory, Daejeon, South Korea; Agency for Defense Development, Data Fusion Laboratory, Daejeon, South Korea",Proceedings of the Fifth International Conference on Information Fusion. FUSION 2002. (IEEE Cat.No.02EX5997),7 Nov 2002,2002,2.0,,1374,1380 vol.2,"Intelligence preparation of the battlefield (IPB) is important in assessing situation and threat missions in military operations. However, existing systems for situation assessment and threat assessment provide insufficient information. In the real world, undiscovered and unidentified threat units, incomplete messages, and enemy deception may cause expert systems to infer unreliable products. Military decision-making systems may suffer from incomplete, inconsistent, and incorrect intelligence. In this paper, we propose a new framework of a knowledge-based system, STAFS, that is more suitable for military applications. STAFS will solve some of these problems using the assumption-based truth maintenance system (ATMS), spatio-temporal reasoning, and uncertainty processing technologies and provide enhanced products to commanders and intelligence staff. STAFS is a near real-time knowledge-based IPB automation system.",,0-9721844-1-4,10.1109/ICIF.2002.1020973,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1020973,,Uncertainty;Automation;Knowledge based systems;Expert systems;Decision making;Real time systems;Intelligent systems;Artificial intelligence;Humans;Cognition,,10.0,,14.0,,7 Nov 2002,8-11 July 2002,8-11 July 2002,IEEE,IEEE Conferences
