"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Real-Time Patient Monitoring and EHR Data Integration Using Kafka and Neo4j in Healthcare Environments","K. A. Yousif; J. C. Arbizu","Departament of Telematic Engineering, University of Sevilla, Sevilla, Spain; Departament of Telematic Engineering, University of Sevilla, Sevilla, Spain",2025 3rd International Conference on Business Analytics for Technology and Security (ICBATS),"3 Dec 2025","2025","","","1","5","In healthcare applications, especially in patient monitoring systems, the integration of real-time data streaming with electronic health record (EHR) systems is essential. This paper introduces a detailed framework for real-time message streaming, by using a graph-based database (Neo4j) to manage intricate relationships between patients, medical devices, and observations. The system is a proof of concept applied to a setup setting where data from wearable sensors and medical devices are streamed through Kafka topics and then stored in different Neo4j databases. Through connecting patient nodes to device nodes and observation nodes, the system supports accessible, configurable, and automated workflows for handling large-scale IoT healthcare data. The intermediation of Kafka as a streaming event data platform improves scalability and flexibility of the approach. The study considers the performance, scalability, and efficiency of this architecture, showing its potential to improve clinical decision-making, enhance patient outcomes, and support advanced analytics in healthcare.","","979-8-3315-3827-9","10.1109/ICBATS66542.2025.11258337","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11258337","Real-Time Patient Monitoring;EHR Data Integration;Apache Kafka;Neo4j;Healthcare IoT;Graph-Based Database;Wearable Sensors;Medical Devices","Patient monitoring;Medical devices;Databases;Scalability;Data integration;Medical services;Real-time systems;Systems support;Security;Wearable sensors","","","","13","IEEE","3 Dec 2025","1-2 May 2025","1-2 May 2025","IEEE","IEEE Conferences"
"Analysis and Design of Decision Support System Dashboard for Predicting Student Graduation Time","S. Wibowo; R. Andreswari; M. A. Hasibuan","Information System Study Program, Telkom University, Bandung, Indonesia; Information System Study Program, Telkom University, Bandung, Indonesia; Information System Study Program, Telkom University, Bandung, Indonesia","2018 5th International Conference on Electrical Engineering, Computer Science and Informatics (EECSI)","8 Jul 2019","2018","","","684","689","Information Systems is one of the existing study program at Telkom University that has produced many graduates since it was established in 2008. However, not all graduates produced successfully completed the study period during the four years of normal study. The percentage of graduates on time has some decline between the target and the achievement of the study program. From academic year 2014/2015 to 2016/2017 decrease annually about 1% every year, which is it becomes problems for the credibility and existence of study program and also for academic planners who may have an impact on accreditation assessment process of the study program when it is audited. One of the efforts that can be done by the study program to increase the students on time graduation rate is by making decision support system dashboard that giving early warning to the lecturer or the head of the study program if there are students who are predicted not to graduate on time. By using the C4.5 algorithm to perform the data analysis by looking at the causes of student’s graduation time and pureshare methodology to perform dashboard development method. The result of this study is a prototype of decision support system dashboard, because there are lack of analysis in decision making and the dashboard only showing information and temporary prediction. The data model that used on this research is labeling data that has been processed using C4.5 algorithm and data that has been through data cleansing process using Pentaho Data Integration. This prototype is expected to be used as a reference base to support academic planners in order to make this application run with real time data.","","978-1-5386-8402-3","10.1109/EECSI.2018.8752876","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8752876","early warning;dashboard;decision support system;student’s graduation target","Decision support systems;Electrical engineering;Data analysis;Prototypes;Data integration;Prediction algorithms;Data models;Real-time systems;Labeling;Informatics","","2","","9","IEEE","8 Jul 2019","16-18 Oct. 2018","16-18 Oct. 2018","IEEE","IEEE Conferences"
"Advances in Big Data and Data Mining: Techniques and Applications in Data Fusion for Enhanced Insights and Decision-Making","M. Maindola; R. R. Al-Fatlawy; R. Kumar; D. N. Shirish Boob; S. P. Sreeja; N. Sirisha","Department of Computer Science & Eng., Graphic Era Deemed to be University, Dehradun; Department of Computers Techniques Eng., College of Technical Engineering The Islamic University, Najaf, Iraq; Department of Computer Eng. & Applications, GLA University, Mathura; Saveetha School of Eng., Saveetha Institute of Medical and Technical Sciences, Chennai, Tamilnadu; Master of Computer Application New Horizon College of Engineering, Bangalore; Department of Computer Science and Eng., MLR Institute of Technology, Hyderabad, Telangana",2024 IEEE 4th International Conference on ICT in Business Industry & Government (ICTBIG),"13 Mar 2025","2024","","","1","6","Big data's explosive growth has transformed several businesses by making it possible to glean insightful information from big, complex databases. This study examines new developments in big data and data mining methods, concentrating on data fusion as a means of improving decision-making. Data fusion, the act of combining many data sources to get more accurate and thorough insights, is becoming essential in industries including cybersecurity, healthcare, finance, and marketing. The study looks at how cutting-edge data mining methods, such as anomaly detection, classification, and clustering, might increase the efficiency of data fusion. Important issues are also covered, including managing heterogeneous data, guaranteeing data quality, and scalability. This paper shows how data fusion approaches may enhance decision-making processes by offering more comprehensive perspectives and useful insights via an analysis of real-world applications. The paper's conclusion discusses potential future developments, emphasising how machine learning and artificial intelligence may be used to improve data mining and fusion procedures, potentially leading to even higher levels of precision and effectiveness in decision-making across a range of industries.","","979-8-3315-1898-1","10.1109/ICTBIG64922.2024.10911110","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10911110","Big Data Analytics;Data Mining Techniques;Data Fusion;Machine Learning;Predictive Modeling;Real-Time Processing;Data Integration;Anomaly Detection;Artificial Intelligence and Data Visualization","Industries;Soft sensors;Decision making;Data integration;Medical services;Machine learning;Big Data;Real-time systems;Data mining;Anomaly detection","","","","28","IEEE","13 Mar 2025","13-14 Dec. 2024","13-14 Dec. 2024","IEEE","IEEE Conferences"
"Leveraging Scalable Cloud Infrastructure for Autonomous Driving Data Lakes and Real-Time Decision Making","J. Chen","Graduate School of Arts and Sciences, Columbia University, New York, United States",2025 5th International Conference on Artificial Intelligence and Industrial Technology Applications (AIITA),"1 Jul 2025","2025","","","1750","1753","Autonomous driving technology relies heavily on the effective management of vast datasets generated by various sensors and vehicle systems. As such, leveraging scalable cloud infrastructure becomes paramount for improving data handling and decision-making capabilities. In this paper, we introduce the Autonomous Driving Data Lakes (ADDL) framework, designed to streamline the storage, retrieval, and processing of extensive driving data in real-time. By utilizing cloud technology, ADDL ensures tight integration of data from diverse sources to enhance situational awareness for autonomous systems. Our architecture features robust data pipelines that support real-time analytics and machine learning applications, which are crucial for timely and accurate decision-making. Extensive experiments with large-scale datasets demonstrate how our approach significantly boosts processing efficiency, data accessibility, and decision-making reliability. The findings highlight advancements in autonomous driving technologies, addressing the challenges associated with data management and enhancing operational effectiveness in changing driving environments.","","979-8-3315-0976-7","10.1109/AIITA65135.2025.11048068","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11048068","Cloud Infrastructure;Autonomous Driving;Decision Making","Decision making;Pipelines;Machine learning;Big Data applications;Real-time systems;Sensor systems;Telemetry;Reliability;Autonomous vehicles;Intelligent sensors","","","","18","IEEE","1 Jul 2025","28-30 March 2025","28-30 March 2025","IEEE","IEEE Conferences"
"Research on the Application of Flink Streaming Data Technology in the Construction of Automobile Internationalization Platform","K. Kai; G. Yaxin; Z. Fan","China Automotive Technology and Research Center Co., Ltd., Tianjin, China; China Automotive Technology and Research Center Co., Ltd., Tianjin, China; China Automotive Technology and Research Center Co., Ltd., Tianjin, China","2025 Asia-Europe Conference on Cybersecurity, Internet of Things and Soft Computing (CITSC)","27 Mar 2025","2025","","","778","782","This paper analyzes the core advantages of Flink streaming data technology, including high throughput, low latency and strong scalability, and shows its superiority in processing large-scale automobile data streams. Aiming at the complex business needs of the automobile internationalization platform, a streaming data fusion algorithm is designed, which can integrate multi-source data from different countries and regions in real time, such as user behavior data, vehicle performance data and market feedback data. The algorithm optimizes the data stream processing process to achieve efficient data integration and analysis, and provides support for real-time decision-making of the platform. To verify the effect of the algorithm, this paper conducts model simulation based on Flink streaming data technology. The results show that the algorithm can significantly improve the platform response speed and data processing accuracy when processing cross-border data. Specifically, the simulation data shows that the response time of the platform is reduced by about 30% when the data flow is high, and the data processing accuracy is improved by 15%. In addition, the accuracy of the platform in market demand forecasting is improved by 20%, which enhances the stability and efficiency when facing massive data. The experimental results show that the proposed streaming data fusion algorithm significantly improves the real-time decision-making ability of the platform, especially in cross-border data integration and market demand forecasting.","","979-8-3315-0420-5","10.1109/CITSC64390.2025.00145","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10936478","Flink stream;automobile internationalization platform;stream data fusion algorithm;data technology","Accuracy;Data integration;Demand forecasting;Throughput;Real-time systems;Stability analysis;Automobiles;Low latency communication;Streams;Automotive engineering","","2","","8","IEEE","27 Mar 2025","10-12 Jan. 2025","10-12 Jan. 2025","IEEE","IEEE Conferences"
"Intelligent Decision-Making in Manufacturing Transformation: A Large Multimodal Approace","W. Yang; Z. Su; W. Zhong","Institute:State Grid Huitong Jincai (Beijing) Information Technology Co., Ltd, Beijing, China; Institute:State Grid Huitong Jincai (Beijing) Information Technology Co., Ltd, Beijing, China; Institute:State Grid Huitong Jincai (Beijing) Information Technology Co., Ltd, Beijing, China",2025 9th International Symposium on Multidisciplinary Studies and Innovative Technologies (ISMSIT),"5 Dec 2025","2025","","","1","5","Modern manufacturing systems operate under mounting pressure to transform due to shifting market needs and intricate operations and immediate reaction requirements without sufficient success using traditional decision-making systems. The research develops a Large Multimodal Approach for Intelligent Decision-Making in Manufacturing Transformation to resolve identified difficulties. The new framework unites DQN models with ERP and MES and PCS system data using sophisticated data fusion methods to present a modern manufacturing situation that maintains synchronized real-time control. A DQN model trained using historical production data generates optimal future decisions through its system while Principal Component Analysis (PCA) streamlines the data focus on essential features. Multi-Criteria Decision Analysis (MCDA) makes strategic production goals part of decision-making processes and Model Predictive Control (MPC) allows instant modification of production parameters at runtime. Online Learning operates within the system to dynamically adapt production methods when facing changes in operating conditions. The proposed method outperforms Q-Learning, PPO, and standalone DQN according to performance tests through achieving cycle time of 96 along with maximum yield at 90% and a peak decision accuracy level of 90%. The research validates that this system stands above others in achieving optimal manufacturing infrastructure enhancement through real-time and adaptive intelligent decisions","2770-7962","979-8-3315-9753-5","10.1109/ISMSIT67332.2025.11268169","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11268169","Reinforcement Learning (DQN);Manufacturing Transformation;Multimodal Data Fusion;Model Predictive Control (MPC);Multi-Criteria Decision Analysis (MCDA)","Q-learning;Adaptive systems;Data integration;Production;Real-time systems;Data models;Manufacturing;MCDM;Principal component analysis;Predictive control","","","","14","IEEE","5 Dec 2025","14-16 Nov. 2025","14-16 Nov. 2025","IEEE","IEEE Conferences"
"IoT-Driven Predictive Maintenance in Industry 4.0 Using Optimized Granger-Inspired GNN and Decision Support System with Big Data","V. V. Patil","Department of AI and DS, Shri Chhatrapati Shivaji Maharaj College of Engineering, Maharashtra, India","2025 IEEE 7th International Conference on Computing, Communication and Automation (ICCCA)","19 Jan 2026","2025","","","1","5","Traditional methods fail to satisfy contemporary industrial needs but the rapid development of Industry 4.0 makes it possible to maintain factories through the integration of data systems with Internet of Things. The implementation of modern maintenance techniques results in multiple performance issues together with unanticipated equipment malfunctions and increasing operational costs for business operations. This research establishes an IoT-based predictive maintenance structure which encompasses GNN with optimized decision support systems features. Circular measurement using streaming operational data becomes possible after industrial machines receive IoT sensors through the implementation of the system. A Granger Causality-Inspired GNN model specially designed to handle this specific data type performs efficiently for detecting dependencies between machine components and delivering dependable failure predictions successfully. The predictive model shows better performance than traditional approaches because it builds failure identification through causal relationships. A Decision Support System (DSS) operates together with the framework to use predictive insights that help select proactive maintenance approaches which cut maintenance time and maximize resources. The efficiency of systems improves through big data analytics because it analyses significant industrial data to create flexible performance within various industrial applications. Experimental runs demonstrate that the deployed strategy enhances both accurate forecasts and decreases faulty indications thus enabling optimized maintenance program operations for better operational productivity and lower expenditure. The system integrates IoT technology with deep learning approaches together with decision intelligence to develop an Industry 4.0 suitable intelligent predictive maintenance program. Analysis proves that linking graph-based learners to industrial IoT networks develops predictive proactive maintenance operations at lower expense.","","979-8-3315-6980-8","10.1109/ICCCA66364.2025.11325385","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11325385","IoT;Predictive Maintenance;Graph Neural Network;Granger Causality;Decision Support System;Industry 4.0;Big Data Analytics","Decision support systems;Accuracy;Big Data;Predictive models;Graph neural networks;Real-time systems;Maintenance;Fourth Industrial Revolution;Sensors;Predictive maintenance","","","","13","IEEE","19 Jan 2026","28-30 Nov. 2025","28-30 Nov. 2025","IEEE","IEEE Conferences"
"Optimizing Venture Capital Allocation with Deep Learning-Based Sentiment Analysis and Financial Data Fusion Techniques","M. Ali; P. Mehta; S. Umamaheswari; C. P. Santos; K. S. Srinivas; S. Siddiqui","School of Management, IILM University, Gurugram, Haryana, India; Faculty of Management Studies, Marwadi University, Rajkot, Gujarat, india; Vivekananda Institute of Management Studies, Coimbatore, India; Valencia International University, Reseint Research Group, Social and Legal Sciences, Spain; Sherpavector Pvt Ltd.; Department of Management Studies, Jamia Millia Islamia University, New Delhi, India",2025 Tenth International Conference on Science Technology Engineering and Mathematics (ICONSTEM),"18 Feb 2026","2025","","","1","6","This research offers a new idea of optimizing the allocation of venture capital by a Hybrid Deep Learning Model which incorporates Sentiment Analysis and Financial Data Fusion Techniques. This approach enhances the accuracy of predictions and efficiency of decision-making when investing in venture capital by integrating the use of the sentiment analysis using LSTM with the use of traditional financial models. The advanced functionality of the AWS SageMaker has been utilized in the model to provide the means of processing real-time data, scalable training, and scalable deployment to ensure high performance in large-scale datasets. Moreover, the explainable AI methods bring transparency and interpretability, so that the predictions of the model can be trusted by the investor. The suggested system addresses the drawbacks of the conventional approaches, namely, the lack of data and overfitting, perfectly integrating the financial data and the sentiment-based insight. The findings prove that this hybrid model has the potential to improve the allocation of venture capital, which has provided a solid and data-driven solution to make informed investment decisions in moving markets.","2996-2986","979-8-3315-6187-1","10.1109/ICONSTEM65670.2025.11374505","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11374505","Venture capital allocation;deep learning;sentiment analysis;financial data fusion;hybrid model;AWS SageMaker;predictive analytics","Deep learning;Sentiment analysis;Analytical models;Decision making;Data integration;Venture capital;Predictive models;Data models;Resource management;Investment","","","","15","IEEE","18 Feb 2026","6-7 Nov. 2025","6-7 Nov. 2025","IEEE","IEEE Conferences"
"AI-Driven Secure and Scalable Data Architecture with Multi-Domain MDM and Cybersecurity for Real-Time Fintech Decision-Making","C. Bonthu; G. Malik; M. R. Dhanagari","Eversana, USA; The Goldman Sachs Group, Inc., Dallas, Texas, USA; Software Development & Engineering, Charles Schwab, USA",2025 Tenth International Conference on Science Technology Engineering and Mathematics (ICONSTEM),"18 Feb 2026","2025","","","1","7","In this paper, AI-based data integration methods can be used to improve real-time decision-making in FinTech settings. In particular, it dwells upon the automatic processing and cleaning of financial data across numerous sources by making use of machine learning algorithms. With the assistance of AI integration, anomalies, inconsistencies, and possible fraud can be identified in real-time, which is essential to make precise financial decisions. Based on Apache Kafka as a real-time data streaming tool, this solution will provide the opportunity to ensure a smooth stream of information between systems and analyze it in seconds with high accuracy. Machine learning models also examine the streams of data to give a financial direction so that the system is adaptive and responsive to the market. This approach enhances the efficiency and scalability of financial processes because it allows making decisions in real-time, using accurate and clean data. Combining the AI with the real-time data processing and such tools as Apache Kafka provides a powerful solution to the application of modern, data-driven FinTech.","2996-2986","979-8-3315-6187-1","10.1109/ICONSTEM65670.2025.11374416","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11374416","AI-driven;data integration;machine learning;real-time decision-making;financial data;anomaly detection;Apache Kafka","Accuracy;Fintech;Scalability;Decision making;Data integration;Machine learning;Real-time systems;Data models;Cleaning;Load modeling","","","","15","IEEE","18 Feb 2026","6-7 Nov. 2025","6-7 Nov. 2025","IEEE","IEEE Conferences"
"An Intelligent Decision Support Model for Emergency Management in the Fog Computing Environment","O. A. Hussein; A. H. Mousa","College of Computer Science and Information Technology, University of Kerbala, Karbala, Iraq; College of Computer Science and Information Technology, University of Kerbala, Karbala, Iraq",2022 International Conference on Data Science and Intelligent Computing (ICDSIC),"27 Mar 2023","2022","","","278","283","Numerous emergencies have happened recently on a worldwide scale, necessitating and occasionally requiring relevant decision-makers to focus excessively on the decision-making process. Due to the fact that decision support systems (DSS) combine data and knowledge from many domains and sources, analyze them, and store the results in the cloud to give the right users useful information to aid in decision-making, data is regarded as a core component in the design of DSS. Dealing with such enormous volumes of data results in increased mistakes, packet loss, and a high likelihood of data congestion, which is a drawback of traditional methods of storing massive amounts of data in the cloud. Therefore, before transferring data to decision support apps or sending it again to the cloud, processing, initializing, and preparing it in the fog computing environment is a necessary and appropriate option. An intelligent model for decision support applications in a fog computing environment was put out in this study. Expert review and focus group talks were employed as validation procedures in terms of relevancy and understanding of the proposed model. The observed results support the relevance and understanding of the proposed model's elements. A prototype based on the suggested model was developed to verify its validity, and its usability was then evaluated. The gathered data also supported the prototype's usefulness and decision-supporting abilities.","","979-8-3503-3488-3","10.1109/ICDSIC56987.2022.10075836","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10075836","Fog Computing;Decision Support System;Data Management;Model Design;Internet of Things;Decision Making","Decision support systems;Computational modeling;Decision making;Prototypes;Packet loss;Real-time systems;Internet of Things","","","","46","IEEE","27 Mar 2023","1-2 Nov. 2022","1-2 Nov. 2022","IEEE","IEEE Conferences"
